UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,1,2025-05-27 20:25:43,-75,D7510A57,6966,,,D46BA6A2,
,,1,2025-05-27 20:25:44,-72,D7510A57,5363,,,D46BA6A2,
,,4,2025-05-27 20:25:44,-72,D7510A57,5363,,,D46BA6A2,
,,5,2025-05-27 20:25:44,-72,D7510A57,5363,,,D46BA6A2,
,,4,2025-05-27 20:25:45,-58,23D9727E,40404,,,D46BA6A2,
,,5,2025-05-27 20:25:45,-58,23D9727E,40404,,,D46BA6A2,
,,1,2025-05-27 20:25:45,-58,23D9727E,40404,,,D46BA6A2,
,,5,2025-05-27 20:25:46,-82,3F9E3319,4889,,,D46BA6A2,
,,4,2025-05-27 20:25:46,-82,3F9E3319,4889,,,D46BA6A2,
,,1,2025-05-27 20:25:46,-70,13323C65,2832,,,D46BA6A2,
,,4,2025-05-27 20:25:46,-70,13323C65,2832,,,D46BA6A2,
,,5,2025-05-27 20:25:46,-70,13323C65,2832,,,D46BA6A2,
,,1,2025-05-27 20:25:47,-74,B78FE24A,49343,,,D46BA6A2,
,,5,2025-05-27 20:25:48,-67,59FE8D30,43392,,,D46BA6A2,
,,1,2025-05-27 20:25:43,-74,A648A0E7,58066,,,7D769A01,
,,1,2025-05-27 20:25:44,-69,D7510A57,6966,,,7D769A01,
,,1,2025-05-27 20:25:52,-71,59FE8D30,46780,,,D46BA6A2,
,,4,2025-05-27 20:25:52,-71,59FE8D30,46780,,,D46BA6A2,
,,5,2025-05-27 20:25:46,-52,870614B1,53347,,,7D769A01,
,,4,2025-05-27 20:25:52,-70,A648A0E7,43775,,,D46BA6A2,
,,1,2025-05-27 20:25:54,-70,59FE8D30,10588,,,D46BA6A2,
,,4,2025-05-27 20:25:54,-70,59FE8D30,10588,,,D46BA6A2,
,,1,2025-05-27 20:25:54,-67,0000006E,22672,,,D46BA6A2,
,,1,2025-05-27 20:25:54,-71,367E0F4A,6040,,,D46BA6A2,
,,5,2025-05-27 20:25:55,-79,A648A0E7,43229,,,D46BA6A2,
,,1,2025-05-27 20:25:55,-79,A648A0E7,43229,,,D46BA6A2,
,,4,2025-05-27 20:25:55,-79,A648A0E7,43229,,,D46BA6A2,
,,5,2025-05-27 20:25:40,-58,870614B1,53200,,,AA4358FB,
,,3,2025-05-27 20:25:40,-58,870614B1,53200,,,AA4358FB,
,,3,2025-05-27 20:25:41,-64,2172633A,4459,,,AA4358FB,
,,5,2025-05-27 20:25:41,-64,2172633A,4459,,,AA4358FB,
,,3,2025-05-27 20:25:42,-69,13323C65,53662,,,AA4358FB,
,,5,2025-05-27 20:25:42,-69,13323C65,53662,,,AA4358FB,
,,5,2025-05-27 20:25:43,-77,E2A807D7,52486,,,AA4358FB,
,,1,2025-05-27 20:25:43,-74,A648A0E7,58066,,,AA4358FB,
,,1,2025-05-27 20:25:54,-68,367E0F4A,17364,,,7D769A01,
,,3,2025-05-27 20:25:43,-74,59FE8D30,7357,,,AA4358FB,
,,5,2025-05-27 20:25:43,-72,81D187E3,35248,,,AA4358FB,
,,5,2025-05-27 20:25:54,-72,59FE8D30,10588,,,7D769A01,
,,4,2025-05-27 20:25:54,-72,59FE8D30,10588,,,7D769A01,
,,1,2025-05-27 20:25:54,-72,59FE8D30,10588,,,7D769A01,
,,3,2025-05-27 20:25:44,-80,D7510A57,6966,,,AA4358FB,
,,1,2025-05-27 20:25:55,-74,0000006E,22672,,,7D769A01,
,,2,2025-05-27 20:25:44,-69,13323C65,48083,,,AA4358FB,
,,3,2025-05-27 20:25:44,-69,13323C65,48083,,,AA4358FB,
,,5,2025-05-27 20:25:44,-81,E2A807D7,18610,,,AA4358FB,
,,1,2025-05-27 20:25:56,-72,13323C65,60952,,,7D769A01,
,,3,2025-05-27 20:25:44,-76,2172633A,2953,,,AA4358FB,
,,5,2025-05-27 20:25:44,-76,2172633A,2953,,,AA4358FB,
,,5,2025-05-27 20:25:44,-69,81D187E3,40658,,,AA4358FB,
,,4,2025-05-27 20:25:58,-77,81D187E3,37966,,,7D769A01,
,,1,2025-05-27 20:25:58,-77,81D187E3,37966,,,7D769A01,
,,3,2025-05-27 20:25:45,-78,E85FB74C,44387,,,AA4358FB,
,,5,2025-05-27 20:25:58,-76,0000006E,64285,,,7D769A01,
,,1,2025-05-27 20:25:58,-76,0000006E,64285,,,7D769A01,
,,3,2025-05-27 20:25:46,-65,367E0F4A,32943,,,AA4358FB,
,,5,2025-05-27 20:25:46,-65,367E0F4A,32943,,,AA4358FB,
