Time,RadioId,TagId,TagRSSI,NodeId,Validated
2024-08-12 19:37:52,5,34342D2A,-98,,1
2024-08-12 19:37:52,4,34342D2A,-101,,1
2024-08-12 19:37:52,2,34342D2A,-106,,1
2024-08-12 19:37:52,1,34342D2A,-99,,1
2024-08-12 19:37:52,5,1E78551E,-111,,1
2024-08-12 19:37:52,3,1E78551E,-113,,1
2024-08-12 19:37:52,1,1E78551E,-108,,1
2024-08-12 19:37:52,5,1E554B55,-105,,1
2024-08-12 19:37:52,4,1E554B55,-103,,1
2024-08-12 19:37:52,2,1E554B55,-105,,1
2024-08-12 19:37:52,1,1E554B55,-105,,1
2024-08-12 19:37:52,3,1E554B55,-105,,1
2024-08-12 19:37:52,5,55661E61,-107,,1
2024-08-12 19:37:52,3,55661E61,-111,,0
2024-08-12 19:37:52,4,55661E61,-107,,1
2024-08-12 19:37:52,4,4B4C192D,-100,,1
2024-08-12 19:37:52,5,4B4C192D,-99,,1
2024-08-12 19:37:52,2,4B4C192D,-103,,1
2024-08-12 19:37:52,1,4BCC192D,-108,,0
2024-08-12 19:37:52,3,4B4C192D,-101,,1
2024-08-12 19:37:52,2,071E6661,-92,,0
2024-08-12 19:37:52,3,071E6661,-92,,0
2024-08-12 19:37:52,4,071E6661,-88,,0
2024-08-12 19:37:52,1,071E6661,-93,,0
2024-08-12 19:37:52,1,1E2A2A4C,-103,,1
2024-08-12 19:37:52,3,1E2A2A4C,-100,,1
2024-08-12 19:37:52,2,1E2A2A4C,-103,,1
2024-08-12 19:37:52,5,1E2A2A4C,-95,,1
2024-08-12 19:37:52,4,1E2A2A4C,-96,,1
2024-08-12 19:37:52,5,522D7855,-109,,1
2024-08-12 19:37:52,5,334C4B61,-106,,0
2024-08-12 19:37:52,1,334C4B61,-104,,0
2024-08-12 19:37:52,2,334C4B61,-111,,0
2024-08-12 19:37:52,1,1934072D,-106,,1
2024-08-12 19:37:52,5,1934072D,-103,,1
2024-08-12 19:37:53,4,1934072D,-106,,1
2024-08-12 19:37:53,4,1E4C7FFF,-103,,0
2024-08-12 19:37:53,5,1E4C7FFF,-104,,0
2024-08-12 19:37:53,1,341E0778,-109,,1
2024-08-12 19:37:53,4,19074C34,-99,,1
2024-08-12 19:37:53,2,19074C34,-103,,1
2024-08-12 19:37:53,5,19074C34,-101,,1
2024-08-12 19:37:53,3,19074C34,-102,,1
2024-08-12 19:37:53,1,19074C34,-108,,1
2024-08-12 19:37:53,5,3434341E,-101,,1
2024-08-12 19:37:53,3,3434341E,-104,,1
2024-08-12 19:37:53,4,3434341E,-102,,1
2024-08-12 19:37:53,4,522A6634,-107,,1
2024-08-12 19:37:53,5,522A6634,-108,,1
2024-08-12 19:37:54,3,2A557855,-106,,1
2024-08-12 19:37:54,1,2A557855,-107,,1
2024-08-12 19:37:54,4,2A557855,-101,,1
2024-08-12 19:37:54,2,2A557855,-109,,1
2024-08-12 19:37:54,5,2A557855,-99,,1
2024-08-12 19:37:54,3,34616607,-98,,1
2024-08-12 19:37:54,4,34616607,-95,,1
2024-08-12 19:37:54,5,34616607,-94,,1
2024-08-12 19:37:54,2,34616607,-102,,1
2024-08-12 19:37:54,1,34616607,-105,,1
2024-08-12 19:37:54,1,52662D4C,-106,,1
2024-08-12 19:37:54,2,52662D4C,-108,,1
2024-08-12 19:37:54,3,52662D4C,-107,,1
2024-08-12 19:37:54,4,52662D4C,-104,,1
2024-08-12 19:37:54,5,52662D4C,-103,,1
2024-08-12 19:37:54,5,2A330752,-96,,1
2024-08-12 19:37:54,2,2A330752,-103,,1
