UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,5,2025-05-27 17:52:42,-72,59FE8D30,58171,,,AA4358FB,
,,4,2025-05-27 17:52:42,-72,59FE8D30,58171,,,AA4358FB,
,,1,2025-05-27 17:52:44,-75,81D187E3,16246,,,D46BA6A2,
,,3,2025-05-27 17:52:42,-74,A648A0E7,25934,,,AA4358FB,
,,5,2025-05-27 17:52:42,-74,A648A0E7,25934,,,AA4358FB,
,,1,2025-05-27 17:52:42,-74,A648A0E7,25934,,,AA4358FB,
,,4,2025-05-27 17:52:42,-74,A648A0E7,25934,,,AA4358FB,
,,4,2025-05-27 17:52:42,-75,0000006E,40220,,,AA4358FB,
,,1,2025-05-27 17:52:42,-75,0000006E,40220,,,AA4358FB,
,,5,2025-05-27 17:52:42,-75,0000006E,40220,,,AA4358FB,
,,3,2025-05-27 17:52:42,-75,0000006E,40220,,,AA4358FB,
,,2,2025-05-27 17:52:42,-75,0000006E,40220,,,AA4358FB,
,,3,2025-05-27 17:52:43,-78,E197FE3E,15261,,,AA4358FB,
