time,tag_id,rssi
2025-05-27T19:02:23Z,1966191EC9,-89
2025-05-27T19:02:23Z,34552D4C,-94
2025-05-27T19:02:23Z,1966615535,-88
2025-05-27T19:02:23Z,072A66610D,-94
2025-05-27T19:02:23Z,552A663471,-85
2025-05-27T19:02:23Z,55334C075C,-92
2025-05-27T19:02:23Z,4C557807,-87
2025-05-27T19:02:23Z,4B4C66346A,-91
2025-05-27T19:02:23Z,6178554B,-85
2025-05-27T19:02:23Z,55191E4B5D,-79
2025-05-27T19:02:24Z,0752664CF8,-82
2025-05-27T19:02:24Z,1E4C2D3301,-91
2025-05-27T19:02:24Z,4B2A522A25,-81
2025-05-27T19:02:24Z,785207070E,-83
2025-05-27T19:02:24Z,071E197869,-99
2025-05-27T19:02:24Z,2D2D6634,-82
2025-05-27T19:02:24Z,4C2A3355,-90
2025-05-27T19:02:24Z,194C1E0729,-108
2025-05-27T19:02:24Z,34664C1EB4,-91
2025-05-27T19:02:24Z,78662A6136,-90
2025-05-27T19:02:24Z,78664B2D,-91
2025-05-27T19:02:24Z,2A4B342D56,-86
2025-05-27T19:02:24Z,2A612A345C,-94
2025-05-27T19:02:24Z,1E1E5255A7,-88
2025-05-27T19:02:24Z,662D666158,-86
2025-05-27T19:02:24Z,1E192D33,-90
2025-05-27T19:02:25Z,334C784B13,-102
2025-05-27T19:02:25Z,19334B4C,-89
2025-05-27T19:02:25Z,2A55344C,-89
2025-05-27T19:02:25Z,78074B52,-92
2025-05-27T19:02:25Z,0761524B1C,-91
2025-05-27T19:02:25Z,66612D78,-92
2025-05-27T19:02:25Z,1E191E3323,-96
2025-05-27T19:02:25Z,1E07072A08,-88
2025-05-27T19:02:25Z,664B1E3446,-88
2025-05-27T19:02:25Z,5266334C4D,-103
2025-05-27T19:02:25Z,4C6178345B,-80
2025-05-27T19:02:25Z,551E5552,-86
2025-05-27T19:02:25Z,192A33335A,-90
2025-05-27T19:02:25Z,347834614A,-93
2025-05-27T19:02:25Z,61191E1E,-102
2025-05-27T19:02:25Z,19662A0740,-92
2025-05-27T19:02:25Z,666166194B,-96
2025-05-27T19:02:26Z,4C2A5219,-95
2025-05-27T19:02:26Z,614C2A4C,-80
2025-05-27T19:02:26Z,0707664B09,-80
2025-05-27T19:02:26Z,1E55614C44,-86
2025-05-27T19:02:26Z,332A1E07,-82
2025-05-27T19:02:26Z,664B6666,-86
2025-05-27T19:02:26Z,662D616626,-96
2025-05-27T19:02:26Z,551E4C19,-88
2025-05-27T19:02:26Z,1961074C,-84
2025-05-27T19:02:26Z,6655664C,-97
2025-05-27T19:02:26Z,1955611E9F,-77
2025-05-27T19:02:26Z,071E6661,-56
2025-05-27T19:02:26Z,334B524C3C,-82
2025-05-27T19:02:26Z,4B6133664C,-90
2025-05-27T19:02:27Z,2D1966558F,-85
2025-05-27T19:02:27Z,612D191E21,-84
2025-05-27T19:02:27Z,2A19781E,-85
2025-05-27T19:02:27Z,4B2D2A19,-90
2025-05-27T19:02:27Z,522D33335D,-85
2025-05-27T19:02:27Z,1E33072D57,-84
2025-05-27T19:02:27Z,19786152,-95
2025-05-27T19:02:27Z,66000000,-86
2025-05-27T19:02:27Z,7852663477,-87
2025-05-27T19:02:27Z,2A332D6169,-80
2025-05-27T19:02:27Z,52190734,-86
2025-05-27T19:02:27Z,66666655,-108
2025-05-27T19:02:27Z,2D072A33,-94
2025-05-27T19:02:27Z,33074C55,-86
2025-05-27T19:02:27Z,2A4B66551F,-97
2025-05-27T19:02:27Z,52786607,-79
2025-05-27T19:02:28Z,614C2D7817,-86
2025-05-27T19:02:28Z,2A4C34552F,-89
2025-05-27T19:02:28Z,33194C1E,-84
2025-05-27T19:02:28Z,2A1E4B07,-77
2025-05-27T19:02:28Z,55612A0725,-93
2025-05-27T19:02:28Z,552A663471,-87
2025-05-27T19:02:28Z,55334C075C,-91
2025-05-27T19:02:28Z,78664B2D,-91
2025-05-27T19:02:28Z,6178554B,-85
2025-05-27T19:02:29Z,33072A61,-86
2025-05-27T19:02:29Z,4B4C66346A,-92
2025-05-27T19:02:29Z,0752664C,-83
2025-05-27T19:02:29Z,66557866,-87
2025-05-27T19:02:29Z,34071952,-84
2025-05-27T19:02:29Z,1E4C2D3301,-91
2025-05-27T19:02:29Z,1E4B662D,-103
2025-05-27T19:02:29Z,4B2A522A25,-81
2025-05-27T19:02:29Z,33554B2D78,-92
2025-05-27T19:02:29Z,071E197869,-100
2025-05-27T19:02:29Z,2D2D6634,-82
2025-05-27T19:02:29Z,785207070E,-84
2025-05-27T19:02:29Z,4C2A3355,-91
2025-05-27T19:02:29Z,19332A07,-72
2025-05-27T19:02:29Z,2A4B342D56,-86
2025-05-27T19:02:29Z,55554C1E,-102
2025-05-27T19:02:29Z,194C1E611C,-112
2025-05-27T19:02:29Z,1E1E5255,-87
2025-05-27T19:02:29Z,071E6661,-57
2025-05-27T19:02:29Z,4B194C4C,-83
2025-05-27T19:02:29Z,552D07663E,-94
2025-05-27T19:02:30Z,2D4C342A37,-98
2025-05-27T19:02:30Z,662D666158,-85
2025-05-27T19:02:30Z,612D784B,-85
2025-05-27T19:02:30Z,782A78CC,-96
2025-05-27T19:02:30Z,1E192D33,-88
2025-05-27T19:02:30Z,61074C347E,-99
2025-05-27T19:02:30Z,19334B4C,-90
2025-05-27T19:02:30Z,2A55344C,-89
2025-05-27T19:02:30Z,192D784C,-90
2025-05-27T19:02:30Z,2D4B341E,-91
2025-05-27T19:02:30Z,2D332D1964,-102
2025-05-27T19:02:30Z,66612D78,-91
2025-05-27T19:02:30Z,0755784B7A,-94
2025-05-27T19:02:30Z,4B4C2D2A,-86
2025-05-27T19:02:30Z,4B344C4C1F,-90
2025-05-27T19:02:30Z,1E07072A08,-88
2025-05-27T19:02:30Z,07335234,-90
2025-05-27T19:02:30Z,4C6178345B,-80
2025-05-27T19:02:30Z,4C1E342A,-97
2025-05-27T19:02:30Z,551E4B4C13,-101
2025-05-27T19:02:30Z,192A33335A,-91
2025-05-27T19:02:30Z,55074B4B,-90
2025-05-27T19:02:31Z,666166194B,-93
